"Story","Title","Result","Date","Stability","Duration (s)"
"Login","Login","ERROR","2022-12-19T14:30:26.5915703+07:00[Asia/Jakarta]","0.0","145.95"
"Paket Data","User buy data with valid phone number and use voucher","ERROR","2022-12-19T14:56:05.7271678+07:00[Asia/Jakarta]","0.0","65.65"
